review_id,order_id,product_id,customer_id,rating,review_text,review_date,helpful_count
REV00817,ORD002653,PRD172,CUST0754,4,Wah ini sih murah meriah tapi berkualitas.,2023-12-24,5
REV00818,ORD000780,PRD043,CUST0130,3,"Cocok buat hangout, modelnya kekinian.",2023-07-05,0
REV00819,ORD001661,PRD046,CUST0343,3,"Cocok buat hangout, modelnya kekinian.",2024-01-29,0
REV00820,ORD001798,PRD146,CUST0115,3,Warna agak beda dari foto.,2024-09-17,3
REV00821,ORD000657,PRD141,CUST0091,4,Produknya bagus tapi pengiriman lama.,2022-01-25,0
REV00822,ORD000168,PRD103,CUST0437,5,"Pelayanan seller ramah, fast response.",2024-10-18,2
REV00823,ORD000971,PRD264,CUST0342,3,"Awalnya ragu, ternyata kualitasnya oke.",2024-06-15,9
REV00824,ORD002261,PRD203,CUST0566,5,"Bahan premium, jahitan kuat.",2023-01-11,6
REV00825,ORD002000,PRD174,CUST0334,4,Warna agak beda dari foto.,2025-01-16,5
REV00826,ORD001962,PRD143,CUST0301,5,"Pelayanan seller ramah, fast response.",2024-07-16,0
REV00827,ORD002825,PRD107,CUST0602,5,"Bahan adem, cocok buat sehari-hari.",2023-06-27,1
REV00828,ORD000966,PRD107,CUST0524,5,,2022-04-18,10
REV00829,ORD001671,PRD203,CUST0647,5,Wah ini sih murah meriah tapi berkualitas.,2022-01-12,8
REV00830,ORD002018,PRD123,CUST0595,4,Warna agak beda dari foto.,2024-03-21,0
REV00831,ORD000894,PRD257,CUST0270,5,Worth it dengan harganya.,2023-03-05,0
REV00832,ORD001581,PRD066,CUST0547,3,"Pengiriman cepat, packaging rapi.",2022-03-19,15
REV00833,ORD001591,PRD230,CUST0565,3,"Mantap, langganan terus dari sini.",2023-04-13,18
REV00834,ORD001561,PRD009,CUST0736,5,"Bagus banget, suka sama designnya.",2024-02-19,28
REV00835,ORD000566,PRD064,CUST0217,5,"Agak mengecewakan, bahannya panas.",2023-05-29,29
REV00836,ORD002454,PRD033,CUST0045,2,,2022-07-24,0
REV00837,ORD001113,PRD084,CUST0688,5,,2025-02-27,10
REV00838,ORD001313,PRD034,CUST0768,3,"Modelnya simple, gampang di-mix and match.",2024-07-01,8
REV00839,ORD001677,PRD010,CUST0019,2,Wah ini sih murah meriah tapi berkualitas.,2022-08-24,0
REV00840,ORD001645,PRD287,CUST0492,5,,2024-07-21,4
REV00841,ORD000361,PRD202,CUST0547,4,"Bahannya enak banget, jahitan rapi. Recommended!",2022-07-16,10
REV00842,ORD000562,PRD122,CUST0009,4,"Bahannya enak banget, jahitan rapi. Recommended!",2024-10-09,0
REV00843,ORD000110,PRD073,CUST0442,4,"Modelnya simple, gampang di-mix and match.",2023-01-14,0
REV00844,ORD000394,PRD003,CUST0246,4,"Produk sampai dengan cepat, sesuai ekspektasi.",2023-03-19,6
REV00845,ORD000487,PRD078,CUST0720,4,,2023-08-19,0
REV00846,ORD001766,PRD012,CUST0685,2,"Modelnya simple, gampang di-mix and match.",2024-10-18,0
REV00847,ORD002168,PRD243,CUST0047,5,Kualitas oke untuk harga segini.,2024-02-12,8
REV00848,ORD002202,PRD256,CUST0099,4,"Pelayanan seller ramah, fast response.",2023-06-30,0
REV00849,ORD000874,PRD082,CUST0767,5,Warna agak beda dari foto.,2024-06-18,0
REV00850,ORD000426,PRD294,CUST0085,5,"Cocok buat hangout, modelnya kekinian.",2025-01-20,0
REV00851,ORD002377,PRD165,CUST0238,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-06-10,18
REV00852,ORD001609,PRD022,CUST0667,4,"Untuk harga segini, kualitasnya mantap.",2024-07-18,9
REV00853,ORD001963,PRD033,CUST0383,5,"Untuk harga segini, kualitasnya mantap.",2025-03-02,8
REV00854,ORD000290,PRD241,CUST0486,2,"Modelnya keren, fit di badan.",2024-05-02,6
REV00855,ORD002690,PRD288,CUST0161,4,Wah ini sih murah meriah tapi berkualitas.,2023-07-14,13
REV00856,ORD002940,PRD037,CUST0228,5,"Ukuran sesuai size chart, recommended.",2022-07-02,3
REV00857,ORD000930,PRD078,CUST0402,3,"Bahan adem, cocok buat sehari-hari.",2023-08-19,49
REV00858,ORD001620,PRD221,CUST0697,4,"Ukuran pas di badan, warna sesuai foto.",2023-03-10,0
REV00859,ORD002709,PRD200,CUST0436,5,"Bahan premium, jahitan kuat.",2023-12-14,10
REV00860,ORD002156,PRD133,CUST0199,3,Worth it dengan harganya.,2023-05-28,0
REV00861,ORD000578,PRD292,CUST0340,3,"Produk original, terima kasih seller.",2024-02-14,3
REV00862,ORD002853,PRD012,CUST0204,2,"Modelnya simple, gampang di-mix and match.",2023-05-21,48
REV00863,ORD002286,PRD202,CUST0192,4,Produknya bagus tapi pengiriman lama.,2023-12-25,7
REV00864,ORD002945,PRD232,CUST0321,3,"Kainnya tipis, agak kecewa.",2022-02-05,3
REV00865,ORD001611,PRD199,CUST0246,2,"Ukuran pas di badan, warna sesuai foto.",2023-12-02,15
REV00866,ORD002133,PRD001,CUST0594,3,Produknya bagus tapi pengiriman lama.,2024-12-07,0
REV00867,ORD002896,PRD280,CUST0425,3,"Agak mengecewakan, bahannya panas.",2025-01-29,21
REV00868,ORD000159,PRD067,CUST0235,2,"Produk sampai dengan cepat, sesuai ekspektasi.",2025-01-13,20
REV00869,ORD001068,PRD144,CUST0164,5,"Bahan premium, jahitan kuat.",2023-07-03,0
REV00870,ORD002642,PRD292,CUST0195,3,Produknya bagus tapi pengiriman lama.,2023-06-16,0
REV00871,ORD000015,PRD121,CUST0794,2,"Produk original, terima kasih seller.",2023-01-20,0
REV00872,ORD002367,PRD033,CUST0156,5,"Kainnya tipis, agak kecewa.",2022-10-06,13
REV00873,ORD001211,PRD157,CUST0226,5,"Bagus banget, packaging juga aman.",2024-11-24,0
REV00874,ORD002700,PRD037,CUST0791,3,"Produk sampai dengan cepat, sesuai ekspektasi.",2023-02-28,0
REV00875,ORD002989,PRD103,CUST0701,4,"Ukuran agak kekecilan, tapi bahan oke.",2024-12-02,0
REV00876,ORD000948,PRD055,CUST0078,3,,2023-11-23,7
REV00877,ORD000090,PRD269,CUST0188,5,"Kainnya tipis, agak kecewa.",2023-02-23,0
REV00878,ORD000041,PRD153,CUST0319,5,Worth it dengan harganya.,2024-10-04,0
REV00879,ORD001813,PRD181,CUST0486,4,,2022-12-23,15
REV00880,ORD002223,PRD065,CUST0288,5,"Ukuran sesuai size chart, recommended.",2023-10-11,6
REV00881,ORD002424,PRD116,CUST0100,5,Worth it dengan harganya.,2025-02-25,10
REV00882,ORD002711,PRD056,CUST0672,5,,2022-03-28,30
REV00883,ORD002693,PRD250,CUST0284,5,"Agak mengecewakan, bahannya panas.",2022-05-23,9
REV00884,ORD002325,PRD151,CUST0244,4,Warna agak beda dari foto.,2025-02-02,45
REV00885,ORD000441,PRD076,CUST0290,5,Warna agak beda dari foto.,2024-03-04,34
REV00886,ORD002396,PRD046,CUST0137,2,Wah ini sih murah meriah tapi berkualitas.,2024-08-28,0
REV00887,ORD000351,PRD173,CUST0514,3,"Pelayanan seller ramah, fast response.",2024-07-26,0
REV00888,ORD000849,PRD174,CUST0034,5,"Ukuran pas di badan, warna sesuai foto.",2023-05-21,0
REV00889,ORD002054,PRD195,CUST0491,5,,2023-12-30,7
REV00890,ORD000401,PRD184,CUST0036,5,"Kainnya tipis, agak kecewa.",2023-04-23,0
REV00891,ORD000374,PRD173,CUST0730,4,Produknya bagus tapi pengiriman lama.,2024-02-15,0
REV00892,ORD000492,PRD175,CUST0204,4,"Bahan adem, cocok buat sehari-hari.",2025-02-04,0
REV00893,ORD002878,PRD275,CUST0186,5,Warna agak beda dari foto.,2025-01-07,10
REV00894,ORD002566,PRD006,CUST0745,4,"Bagus banget, packaging juga aman.",2022-06-17,4
REV00895,ORD000895,PRD161,CUST0277,4,"Kainnya tipis, agak kecewa.",2024-12-24,10
REV00896,ORD000650,PRD208,CUST0641,5,"Modelnya keren, fit di badan.",2025-01-11,4
REV00897,ORD001219,PRD144,CUST0620,3,"Modelnya simple, gampang di-mix and match.",2022-04-06,0
REV00898,ORD000248,PRD114,CUST0439,3,"Bagus banget, packaging juga aman.",2022-10-31,24
REV00899,ORD002164,PRD152,CUST0263,4,"Ukuran sesuai size chart, recommended.",2024-01-13,0
REV00900,ORD001942,PRD023,CUST0632,2,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-12-12,8
REV00901,ORD000976,PRD196,CUST0549,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-02-27,1
REV00902,ORD000983,PRD254,CUST0439,5,"Awalnya ragu, ternyata kualitasnya oke.",2023-04-13,0
REV00903,ORD000603,PRD224,CUST0018,4,"Cocok buat hangout, modelnya kekinian.",2023-05-06,3
REV00904,ORD002186,PRD012,CUST0567,3,"Agak mengecewakan, bahannya panas.",2025-01-07,5
REV00905,ORD000967,PRD166,CUST0260,5,,2022-10-19,3
REV00906,ORD000455,PRD055,CUST0116,4,"Mantap, langganan terus dari sini.",2024-04-23,8
REV00907,ORD001953,PRD249,CUST0744,1,Wah ini sih murah meriah tapi berkualitas.,2023-04-03,6
REV00908,ORD001892,PRD141,CUST0767,5,"Bagus banget, suka sama designnya.",2022-05-10,0
REV00909,ORD002803,PRD012,CUST0239,4,Warna agak beda dari foto.,2023-07-20,0
REV00910,ORD000490,PRD129,CUST0244,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-01-22,25
REV00911,ORD002302,PRD034,CUST0288,4,"Pengiriman cepat, packaging rapi.",2023-09-24,0
REV00912,ORD002029,PRD177,CUST0473,5,"Ukuran agak kekecilan, tapi bahan oke.",2023-03-10,0
REV00913,ORD001820,PRD048,CUST0506,2,"Produk sampai dengan cepat, sesuai ekspektasi.",2022-11-26,2
REV00914,ORD001290,PRD232,CUST0065,2,,2024-10-14,8
REV00915,ORD000322,PRD082,CUST0376,4,,2025-01-08,9
REV00916,ORD001257,PRD101,CUST0664,3,"Bahannya enak banget, jahitan rapi. Recommended!",2023-12-27,0
REV00917,ORD002421,PRD063,CUST0624,5,Produknya bagus tapi pengiriman lama.,2024-08-19,10
REV00918,ORD000591,PRD220,CUST0314,3,Warna agak beda dari foto.,2023-10-22,2
REV00919,ORD001605,PRD082,CUST0552,4,"Ukuran pas di badan, warna sesuai foto.",2024-04-07,24
REV00920,ORD002058,PRD149,CUST0722,5,"Pengiriman cepat, packaging rapi.",2025-01-03,45
REV00921,ORD001378,PRD256,CUST0420,4,Produknya bagus tapi pengiriman lama.,2025-01-23,26
REV00922,ORD001587,PRD240,CUST0640,5,"Bahan adem, cocok buat sehari-hari.",2024-10-04,34
REV00923,ORD001924,PRD072,CUST0417,5,"Produk original, terima kasih seller.",2023-03-23,6
REV00924,ORD001617,PRD218,CUST0632,5,"Pelayanan seller ramah, fast response.",2024-01-15,38
REV00925,ORD001296,PRD240,CUST0150,4,"Suka banget, repeat order pasti.",2023-11-26,0
REV00926,ORD000613,PRD059,CUST0538,5,Wah ini sih murah meriah tapi berkualitas.,2022-04-06,0
REV00927,ORD001400,PRD273,CUST0400,4,"Pelayanan seller ramah, fast response.",2023-10-14,0
REV00928,ORD001454,PRD073,CUST0659,5,"Tidak sesuai ekspektasi, kurang puas.",2023-07-07,2
REV00929,ORD000139,PRD004,CUST0725,3,,2024-03-03,0
REV00930,ORD001440,PRD252,CUST0688,3,"Bahannya enak banget, jahitan rapi. Recommended!",2024-06-30,14
REV00931,ORD001828,PRD184,CUST0311,3,"Ukuran sesuai size chart, recommended.",2024-07-02,3
REV00932,ORD001669,PRD297,CUST0274,4,"Ukuran sesuai size chart, recommended.",2024-09-30,5
REV00933,ORD000013,PRD076,CUST0337,2,,2025-02-18,29
REV00934,ORD001782,PRD189,CUST0727,4,"Pengiriman cepat, packaging rapi.",2022-06-16,0
REV00935,ORD001425,PRD295,CUST0459,5,"Kainnya tipis, agak kecewa.",2024-11-22,3
REV00936,ORD001492,PRD198,CUST0226,4,"Bahan adem, cocok buat sehari-hari.",2022-07-22,0
REV00937,ORD001689,PRD238,CUST0202,1,"Bagus banget, suka sama designnya.",2024-10-23,0
REV00938,ORD001772,PRD147,CUST0757,4,"Modelnya keren, fit di badan.",2024-03-17,7
REV00939,ORD001819,PRD121,CUST0498,3,,2024-04-18,5
REV00940,ORD001478,PRD290,CUST0017,4,"Produk original, terima kasih seller.",2024-06-24,2
REV00941,ORD001300,PRD221,CUST0262,3,,2025-02-09,10
REV00942,ORD001416,PRD081,CUST0422,4,"Ukuran agak kekecilan, tapi bahan oke.",2024-01-11,0
REV00943,ORD002245,PRD153,CUST0599,4,Pengiriman ngaret tapi barang bagus.,2024-09-28,10
REV00944,ORD001964,PRD135,CUST0391,5,"Agak mengecewakan, bahannya panas.",2024-01-03,21
REV00945,ORD001075,PRD206,CUST0077,3,"Bahan adem, cocok buat sehari-hari.",2024-07-11,0
REV00946,ORD000698,PRD198,CUST0147,4,"Pengiriman cepat, packaging rapi.",2023-06-02,0
REV00947,ORD001093,PRD093,CUST0185,3,Worth it dengan harganya.,2022-07-09,13
REV00948,ORD002240,PRD134,CUST0077,4,"Awalnya ragu, ternyata kualitasnya oke.",2023-03-30,0
REV00949,ORD000833,PRD107,CUST0020,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-02-06,0
REV00950,ORD002758,PRD134,CUST0180,3,,2023-09-24,0
REV00951,ORD001691,PRD022,CUST0611,5,,2022-03-15,22
REV00952,ORD002098,PRD213,CUST0074,4,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-10-27,5
REV00953,ORD002521,PRD028,CUST0417,5,Pengiriman ngaret tapi barang bagus.,2023-03-03,0
REV00954,ORD001684,PRD229,CUST0474,3,"Ukuran pas di badan, warna sesuai foto.",2023-12-28,0
REV00955,ORD002626,PRD180,CUST0703,4,"Ukuran agak kekecilan, tapi bahan oke.",2023-02-13,10
REV00956,ORD002293,PRD158,CUST0062,5,"Pengiriman cepat, packaging rapi.",2024-05-31,10
REV00957,ORD001995,PRD177,CUST0558,5,"Bahan premium, jahitan kuat.",2024-02-24,0
REV00958,ORD001637,PRD164,CUST0702,5,"Cocok buat hangout, modelnya kekinian.",2024-09-20,9
REV00959,ORD001555,PRD213,CUST0434,5,"Produk original, terima kasih seller.",2025-02-19,0
REV00960,ORD002667,PRD245,CUST0027,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-10-11,0
REV00961,ORD001678,PRD271,CUST0285,5,"Untuk harga segini, kualitasnya mantap.",2022-11-15,0
REV00962,ORD000647,PRD265,CUST0117,3,Wah ini sih murah meriah tapi berkualitas.,2024-05-19,8
REV00963,ORD000130,PRD122,CUST0208,5,"Mantap, langganan terus dari sini.",2022-12-13,0
REV00964,ORD002902,PRD219,CUST0063,4,Worth it dengan harganya.,2024-09-18,0
REV00965,ORD001817,PRD262,CUST0330,4,"Bagus banget, suka sama designnya.",2024-09-22,1
REV00966,ORD001250,PRD180,CUST0421,1,"Cocok buat hangout, modelnya kekinian.",2023-08-06,0
REV00967,ORD001716,PRD118,CUST0398,3,"Pelayanan seller ramah, fast response.",2024-05-08,0
REV00968,ORD001517,PRD072,CUST0241,5,"Mantap, langganan terus dari sini.",2022-09-05,4
REV00969,ORD000242,PRD073,CUST0105,5,Produknya bagus tapi pengiriman lama.,2024-02-05,47
REV00970,ORD001031,PRD179,CUST0734,5,"Modelnya simple, gampang di-mix and match.",2024-04-04,0
REV00971,ORD000508,PRD017,CUST0321,4,"Untuk harga segini, kualitasnya mantap.",2023-05-11,4
REV00972,ORD001116,PRD020,CUST0778,2,Pengiriman ngaret tapi barang bagus.,2023-09-12,45
REV00973,ORD002232,PRD272,CUST0199,4,"Mantap, langganan terus dari sini.",2024-04-29,0
REV00974,ORD002204,PRD020,CUST0530,4,"Pelayanan seller ramah, fast response.",2023-01-27,0
REV00975,ORD002243,PRD273,CUST0305,5,"Bagus banget, suka sama designnya.",2025-03-04,0
REV00976,ORD002916,PRD237,CUST0297,4,,2024-06-29,0
REV00977,ORD001407,PRD075,CUST0505,5,"Ukuran pas di badan, warna sesuai foto.",2024-05-30,10
REV00978,ORD000276,PRD103,CUST0798,5,"Bahan premium, jahitan kuat.",2024-12-21,9
REV00979,ORD002455,PRD004,CUST0762,4,"Bagus banget, packaging juga aman.",2024-09-04,5
REV00980,ORD001246,PRD291,CUST0047,4,"Ukuran sesuai size chart, recommended.",2024-04-23,6
REV00981,ORD000069,PRD296,CUST0321,3,"Awalnya ragu, ternyata kualitasnya oke.",2023-03-08,4
REV00982,ORD001189,PRD226,CUST0733,4,"Tidak sesuai ekspektasi, kurang puas.",2023-08-01,0
REV00983,ORD001983,PRD080,CUST0373,4,Warna agak beda dari foto.,2024-11-18,0
REV00984,ORD002344,PRD015,CUST0135,4,Pengiriman ngaret tapi barang bagus.,2025-01-31,3
REV00985,ORD001104,PRD236,CUST0037,4,"Bahan adem, cocok buat sehari-hari.",2023-01-17,0
REV00986,ORD001802,PRD204,CUST0673,4,"Pengiriman cepat, packaging rapi.",2025-01-28,6
REV00987,ORD000581,PRD161,CUST0306,4,,2024-02-01,36
REV00988,ORD002538,PRD123,CUST0228,3,"Bagus banget, packaging juga aman.",2022-03-19,0
REV00989,ORD001595,PRD154,CUST0489,4,"Jahitannya kurang rapi, tapi masih bisa dipake.",2025-02-14,24
REV00990,ORD002525,PRD026,CUST0642,4,Kualitas oke untuk harga segini.,2023-05-26,2
REV00991,ORD002983,PRD102,CUST0787,5,"Modelnya simple, gampang di-mix and match.",2024-07-01,0
REV00992,ORD002237,PRD164,CUST0061,4,Kualitas oke untuk harga segini.,2024-01-19,0
REV00993,ORD001268,PRD067,CUST0351,5,"Ukuran agak kekecilan, tapi bahan oke.",2023-10-25,2
REV00994,ORD000897,PRD155,CUST0046,1,"Suka banget, repeat order pasti.",2023-09-28,32
REV00995,ORD001242,PRD103,CUST0599,3,"Tidak sesuai ekspektasi, kurang puas.",2023-09-10,3
REV00996,ORD000839,PRD244,CUST0457,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-06-07,7
REV00997,ORD001131,PRD135,CUST0037,4,"Bahannya enak banget, jahitan rapi. Recommended!",2023-01-12,49
REV00998,ORD002600,PRD265,CUST0434,4,"Untuk harga segini, kualitasnya mantap.",2023-08-09,4
REV00999,ORD000846,PRD281,CUST0419,4,,2024-11-10,2
REV01000,ORD002031,PRD260,CUST0559,5,"Ukuran pas di badan, warna sesuai foto.",2024-10-01,14
REV01001,ORD002034,PRD118,CUST0137,5,"Pengiriman cepat, packaging rapi.",2024-11-02,20
REV01002,ORD001183,PRD039,CUST0206,3,"Modelnya keren, fit di badan.",2024-06-17,4
REV01003,ORD001686,PRD265,CUST0486,5,Pengiriman ngaret tapi barang bagus.,2024-05-21,4
REV01004,ORD000030,PRD220,CUST0566,5,Pengiriman ngaret tapi barang bagus.,2023-03-01,0
REV01005,ORD000447,PRD239,CUST0776,5,,2023-04-04,0
REV01006,ORD002547,PRD218,CUST0441,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-10-31,32
REV01007,ORD002459,PRD075,CUST0372,4,,2022-07-14,20
REV01008,ORD000807,PRD131,CUST0449,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-03-04,0
REV01009,ORD000975,PRD125,CUST0498,1,Produknya bagus tapi pengiriman lama.,2024-09-18,0
REV01010,ORD000250,PRD023,CUST0592,3,"Produk sampai dengan cepat, sesuai ekspektasi.",2022-01-14,0
REV01011,ORD002578,PRD056,CUST0289,3,,2025-01-10,4
REV01012,ORD000083,PRD172,CUST0798,5,"Tidak sesuai ekspektasi, kurang puas.",2024-09-30,6
REV01013,ORD002380,PRD058,CUST0722,3,"Bagus banget, suka sama designnya.",2023-09-22,0
REV01014,ORD002429,PRD246,CUST0137,3,"Bahan adem, cocok buat sehari-hari.",2023-04-03,0
REV01015,ORD000577,PRD077,CUST0234,3,"Tidak sesuai ekspektasi, kurang puas.",2024-03-26,10
REV01016,ORD000384,PRD232,CUST0474,2,Wah ini sih murah meriah tapi berkualitas.,2024-10-24,1
REV01017,ORD000921,PRD003,CUST0618,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2023-06-28,8
REV01018,ORD002328,PRD121,CUST0490,1,,2025-02-06,1
REV01019,ORD000933,PRD228,CUST0384,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2023-11-14,0
REV01020,ORD001489,PRD122,CUST0566,4,"Ukuran pas di badan, warna sesuai foto.",2023-03-26,14
REV01021,ORD002119,PRD011,CUST0302,4,"Modelnya simple, gampang di-mix and match.",2025-02-08,0
REV01022,ORD001247,PRD061,CUST0107,5,"Bagus banget, suka sama designnya.",2024-11-18,25
REV01023,ORD001460,PRD081,CUST0355,3,,2022-11-12,6
REV01024,ORD001709,PRD224,CUST0539,5,"Bagus banget, packaging juga aman.",2023-12-26,9
REV01025,ORD002423,PRD285,CUST0614,5,"Produk original, terima kasih seller.",2023-05-01,0
REV01026,ORD001098,PRD194,CUST0064,5,"Pelayanan seller ramah, fast response.",2025-02-08,0
REV01027,ORD002468,PRD240,CUST0515,3,"Produk original, terima kasih seller.",2024-04-27,0
REV01028,ORD000120,PRD033,CUST0400,4,"Ukuran sesuai size chart, recommended.",2023-09-27,11
REV01029,ORD002115,PRD073,CUST0662,1,"Cocok buat hangout, modelnya kekinian.",2024-06-27,0
REV01030,ORD000084,PRD213,CUST0014,5,"Ukuran agak kekecilan, tapi bahan oke.",2023-07-17,0
REV01031,ORD000887,PRD046,CUST0665,5,"Ukuran agak kekecilan, tapi bahan oke.",2024-04-23,0
REV01032,ORD002313,PRD291,CUST0351,3,"Agak mengecewakan, bahannya panas.",2023-10-12,0
REV01033,ORD000618,PRD226,CUST0242,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-04-04,8
REV01034,ORD001779,PRD107,CUST0690,3,"Agak mengecewakan, bahannya panas.",2023-07-12,0
REV01035,ORD001310,PRD092,CUST0767,3,"Bahannya enak banget, jahitan rapi. Recommended!",2024-12-09,5
REV01036,ORD000439,PRD215,CUST0311,5,"Cocok buat hangout, modelnya kekinian.",2024-08-11,4
REV01037,ORD001148,PRD209,CUST0333,4,Produknya bagus tapi pengiriman lama.,2024-11-16,3
REV01038,ORD002561,PRD280,CUST0465,3,"Agak mengecewakan, bahannya panas.",2024-01-24,0
REV01039,ORD000347,PRD282,CUST0603,4,"Modelnya simple, gampang di-mix and match.",2024-10-16,9
REV01040,ORD002565,PRD079,CUST0192,4,"Bahan adem, cocok buat sehari-hari.",2025-02-01,3
REV01041,ORD002843,PRD205,CUST0452,5,"Bagus banget, suka sama designnya.",2024-11-16,3
REV01042,ORD001616,PRD008,CUST0793,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-04-17,9
REV01043,ORD000821,PRD197,CUST0627,4,"Ukuran agak kekecilan, tapi bahan oke.",2023-01-22,47
REV01044,ORD000756,PRD077,CUST0504,2,"Pengiriman cepat, packaging rapi.",2023-08-10,0
REV01045,ORD001261,PRD205,CUST0482,5,Pengiriman ngaret tapi barang bagus.,2023-08-11,0
REV01046,ORD001289,PRD279,CUST0195,3,"Awalnya ragu, ternyata kualitasnya oke.",2024-12-09,0
REV01047,ORD000329,PRD080,CUST0550,3,"Agak mengecewakan, bahannya panas.",2024-08-13,0
REV01048,ORD002019,PRD271,CUST0689,4,"Untuk harga segini, kualitasnya mantap.",2024-09-29,1
REV01049,ORD000681,PRD013,CUST0369,3,"Sesuai deskripsi, akan beli lagi.",2025-01-24,4
REV01050,ORD002818,PRD247,CUST0366,5,"Agak mengecewakan, bahannya panas.",2024-05-23,12
REV01051,ORD002130,PRD276,CUST0099,3,,2024-05-14,0
REV01052,ORD000823,PRD050,CUST0492,1,"Modelnya simple, gampang di-mix and match.",2024-01-15,3
REV01053,ORD002043,PRD258,CUST0262,4,"Ukuran pas di badan, warna sesuai foto.",2023-03-10,0
REV01054,ORD000372,PRD074,CUST0611,2,"Jahitannya kurang rapi, tapi masih bisa dipake.",2022-12-16,0
REV01055,ORD000750,PRD264,CUST0407,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-11-13,0
REV01056,ORD000116,PRD234,CUST0154,5,"Kainnya tipis, agak kecewa.",2024-09-26,0
REV01057,ORD001958,PRD251,CUST0278,5,"Ukuran pas di badan, warna sesuai foto.",2024-03-04,0
REV01058,ORD002014,PRD105,CUST0398,4,"Modelnya simple, gampang di-mix and match.",2023-08-29,0
REV01059,ORD001466,PRD021,CUST0457,4,Warna agak beda dari foto.,2025-02-23,0
REV01060,ORD000261,PRD080,CUST0792,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2023-04-20,0
REV01061,ORD002710,PRD265,CUST0701,5,"Tidak sesuai ekspektasi, kurang puas.",2023-03-27,4
REV01062,ORD002898,PRD068,CUST0235,3,"Pengiriman cepat, packaging rapi.",2022-02-25,7
REV01063,ORD000025,PRD257,CUST0790,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2022-07-01,25
REV01064,ORD002962,PRD113,CUST0308,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2025-03-04,2
REV01065,ORD000952,PRD198,CUST0310,1,"Bahan premium, jahitan kuat.",2024-03-07,1
REV01066,ORD002478,PRD174,CUST0404,2,"Kainnya tipis, agak kecewa.",2024-08-03,4
REV01067,ORD001754,PRD097,CUST0118,5,"Sesuai deskripsi, akan beli lagi.",2025-01-06,10
REV01068,ORD001582,PRD007,CUST0336,4,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-05-04,9
REV01069,ORD000140,PRD045,CUST0426,4,"Bagus banget, suka sama designnya.",2023-03-10,6
REV01070,ORD000916,PRD019,CUST0397,5,,2024-11-21,50
REV01071,ORD000386,PRD252,CUST0215,4,"Ukuran sesuai size chart, recommended.",2024-06-26,0
REV01072,ORD002824,PRD122,CUST0757,4,"Cocok buat hangout, modelnya kekinian.",2024-08-13,7
REV01073,ORD002819,PRD216,CUST0135,3,"Produk original, terima kasih seller.",2023-01-30,0
REV01074,ORD002629,PRD155,CUST0069,4,"Sesuai deskripsi, akan beli lagi.",2023-04-07,0
REV01075,ORD002783,PRD249,CUST0464,5,"Modelnya simple, gampang di-mix and match.",2025-01-22,2
REV01076,ORD002816,PRD192,CUST0029,4,Kualitas oke untuk harga segini.,2024-11-06,3
REV01077,ORD000339,PRD093,CUST0412,4,"Bagus banget, packaging juga aman.",2023-04-25,2
REV01078,ORD001974,PRD061,CUST0372,5,"Bahan premium, jahitan kuat.",2025-01-16,5
REV01079,ORD000632,PRD217,CUST0132,4,"Suka banget, repeat order pasti.",2022-12-17,2
REV01080,ORD002739,PRD001,CUST0643,4,"Mantap, langganan terus dari sini.",2022-04-08,0
REV01081,ORD001141,PRD171,CUST0492,2,"Pelayanan seller ramah, fast response.",2025-02-05,7
REV01082,ORD001384,PRD035,CUST0033,1,"Modelnya simple, gampang di-mix and match.",2024-08-26,1
REV01083,ORD002833,PRD059,CUST0746,5,"Bagus banget, packaging juga aman.",2024-09-06,0
REV01084,ORD002352,PRD271,CUST0266,5,"Bahan adem, cocok buat sehari-hari.",2023-07-21,0
REV01085,ORD000713,PRD074,CUST0299,4,"Bahan adem, cocok buat sehari-hari.",2024-01-18,0
REV01086,ORD000229,PRD065,CUST0355,5,,2024-06-23,0
REV01087,ORD001294,PRD074,CUST0625,5,"Modelnya simple, gampang di-mix and match.",2023-10-25,14
REV01088,ORD001571,PRD038,CUST0074,4,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-04-05,26
REV01089,ORD000520,PRD215,CUST0691,4,Produknya bagus tapi pengiriman lama.,2024-06-12,0
REV01090,ORD002253,PRD065,CUST0492,4,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-07-10,27
